wave number,-1_1,-1_2,-1_3,-1_4,-1_5,-1_6,-1_7,-1_8,-1_9,-1_10,-1_11,-1_12,-1_13,-1_14,-1_15,-1_16,-1_17,-1_18,-2_1,-2_2,-2_3,-2_4,-2_5,-2_6,-2_7,-2_8,-3_1,-3_2,-3_3,-3_4,-3_5,-3_6,-4_1,-4_2,-4_3,-4_4,-4_5,-4_6,-5_1,-5_2,-5_3,-5_4,-5_5,-6_1,-6_2,-6_3,-6_4,-6_5, 
1542.64,34956.5,64543.0,4182.0,35450.0,36765.0,31004.0,55827.0,64543.0,38550.0,39195.0,19350.0,59592.5,57224.0,13312.0,64196.5,64543.0,64543.0,64543.0,64543.0,64543.0,50268.0,-814.0,18076.0,64543.0,40298.0,17692.0,20313.0,19409.0,35288.0,17148.0,13347.0,29543.0,3104.0,3104.0,3646.0,4455.0,961.0,3313.0,2164.0,1540.0,2755.0,1190.0,2510.0,1580.0,1859.0,1673.0,1404.0,1906.0,
1544.19,36506.5,64543.0,4170.0,35381.0,36868.0,30880.0,55339.0,64543.0,38355.0,39304.0,20019.0,59431.5,57021.0,13276.0,64087.5,64543.0,64543.0,64543.0,64543.0,64543.0,50268.0,-814.0,18040.0,64543.0,39792.0,17699.0,20151.0,19400.0,35328.0,17237.0,13287.0,29410.0,3194.0,3089.0,3661.0,4472.0,975.0,3246.0,2127.0,1564.0,2783.0,1162.0,2483.0,1619.0,1887.0,1664.0,1406.0,1861.0,
1545.74,38184.5,64543.0,4139.0,35284.0,36899.0,30785.0,55174.0,64543.0,38297.0,38984.0,20688.0,59362.5,57190.0,13242.0,63829.5,64543.0,64543.0,64543.0,64543.0,64543.0,49957.0,-814.0,17926.0,64543.0,39560.0,17616.0,20144.0,19293.0,35139.0,17215.0,13389.0,29299.0,3159.0,3134.0,3646.0,4511.0,949.0,3321.0,2159.0,1549.0,2811.0,1180.0,2522.0,1608.0,1875.0,1675.0,1438.0,1881.0,
1547.3,39804.5,64543.0,4171.0,35171.0,36426.0,30508.0,54749.0,64543.0,38122.0,39051.0,21464.0,59357.5,57159.0,13311.0,64075.5,64543.0,64543.0,64543.0,64543.0,64543.0,50022.0,-814.0,17929.0,64543.0,39272.0,17547.0,20181.0,19471.0,35123.0,17342.0,13286.0,29388.0,3191.0,3149.0,3630.0,4603.0,991.0,3321.0,2208.0,1604.0,2841.0,1176.0,2524.0,1621.0,1899.0,1688.0,1482.0,1938.0,
1548.85,41469.5,64543.0,4072.0,35096.0,36442.0,30455.0,54626.0,64543.0,37874.0,38840.0,22156.0,59215.0,56804.0,13180.0,63898.5,64543.0,64543.0,64543.0,64543.0,64543.0,49874.0,-814.0,17792.0,64543.0,39153.0,17542.0,20054.0,19324.0,35075.0,17175.0,13249.0,29226.0,3206.0,3179.0,3737.0,4661.0,984.0,3374.0,2268.0,1628.0,2842.0,1192.0,2581.0,1619.0,1875.0,1709.0,1469.0,1976.0,
1550.4,43061.5,64543.0,4108.0,34920.0,36508.0,30201.0,54364.0,64543.0,37701.0,38905.0,22843.0,59072.0,56777.0,13185.0,63694.5,64543.0,64543.0,64543.0,64543.0,64543.0,49695.0,-814.0,17689.0,64543.0,38866.0,17511.0,19985.0,19317.0,34840.0,17111.0,13349.0,29324.0,3245.0,3193.0,3716.0,4585.0,978.0,3439.0,2246.0,1636.0,2848.0,1206.0,2583.0,1656.0,1974.0,1697.0,1463.0,1986.0,
1551.96,44429.5,64543.0,4145.0,34655.0,36517.0,30244.0,54342.0,64543.0,37805.0,38911.0,23667.0,58960.0,56656.0,13138.0,63600.5,64543.0,64543.0,64543.0,64543.0,64543.0,49748.0,-814.0,17607.0,64543.0,38881.0,17503.0,19978.0,19335.0,34970.0,17084.0,13287.0,29202.0,3325.0,3230.0,3754.0,4646.0,1005.0,3389.0,2273.0,1580.0,2858.0,1245.0,2612.0,1649.0,1978.0,1751.0,1491.0,2004.0,
1553.51,45830.5,64543.0,4125.0,34954.0,36384.0,30331.0,53971.0,64543.0,37759.0,38838.0,24177.0,58838.0,56546.0,13153.0,63674.5,64543.0,64543.0,64543.0,64543.0,64543.0,49647.0,-814.0,17751.0,64543.0,38520.0,17542.0,20093.0,19374.0,34984.0,17120.0,13435.0,29276.0,3304.0,3249.0,3716.0,4635.0,1004.0,3345.0,2270.0,1655.0,2960.0,1223.0,2655.0,1714.0,1969.0,1760.0,1522.0,2051.0,
1555.06,46650.5,64543.0,4126.0,35004.0,36491.0,30387.0,54172.0,64543.0,37854.0,38830.0,24868.0,58944.5,56781.0,13238.0,63764.5,64543.0,64543.0,64543.0,64543.0,64543.0,49841.0,-814.0,17514.0,64543.0,38723.0,17583.0,19916.0,19252.0,34948.0,17100.0,13406.0,29254.0,3290.0,3222.0,3807.0,4696.0,1002.0,3385.0,2274.0,1690.0,2971.0,1251.0,2623.0,1715.0,2042.0,1749.0,1539.0,2050.0,
1556.61,47321.5,64543.0,4157.0,35025.0,36541.0,30323.0,54300.0,64543.0,37862.0,38932.0,25302.0,58864.0,56773.0,13318.0,63783.5,64543.0,64543.0,64543.0,64543.0,64543.0,49808.0,-814.0,17663.0,64543.0,38725.0,17507.0,20073.0,19360.0,34820.0,17149.0,13292.0,29073.0,3294.0,3286.0,3746.0,4671.0,997.0,3416.0,2341.0,1664.0,3016.0,1241.0,2615.0,1694.0,2035.0,1773.0,1539.0,2053.0,
1558.16,47542.5,64543.0,4150.0,35484.0,36711.0,30766.0,54801.0,64543.0,38042.0,39192.0,25747.0,59175.5,57106.0,13255.0,63675.5,64543.0,64543.0,64543.0,64543.0,64543.0,50122.0,-814.0,17853.0,64543.0,38892.0,17687.0,20315.0,19511.0,34995.0,17175.0,13449.0,29203.0,3352.0,3301.0,3779.0,4709.0,1014.0,3464.0,2271.0,1682.0,2995.0,1244.0,2658.0,1738.0,2068.0,1832.0,1539.0,2086.0,
1559.72,47406.5,64543.0,4210.0,35706.0,37048.0,31270.0,55394.0,64543.0,38582.0,39578.0,25641.0,59546.5,57589.0,13297.0,64112.5,64543.0,64543.0,64543.0,64543.0,64543.0,50462.0,-814.0,17951.0,64543.0,39453.0,17754.0,20564.0,19596.0,35315.0,17381.0,13425.0,29453.0,3379.0,3367.0,3823.0,4799.0,1023.0,3497.0,2288.0,1693.0,3041.0,1224.0,2701.0,1747.0,2081.0,1824.0,1598.0,2115.0,
1561.27,46943.5,64543.0,4214.0,36408.0,37679.0,31729.0,56243.0,64543.0,38818.0,40272.0,25572.0,59715.5,58579.0,13543.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,51187.0,-814.0,18180.0,64543.0,39822.0,17986.0,21038.0,19773.0,35409.0,17478.0,13553.0,29620.0,3482.0,3403.0,4019.0,4910.0,1041.0,3597.0,2296.0,1719.0,3078.0,1295.0,2731.0,1761.0,2136.0,1833.0,1595.0,2128.0,
1562.82,45890.5,64543.0,4317.0,36865.0,38566.0,32348.0,57294.0,64543.0,39596.0,41097.0,25032.0,60360.5,59439.5,13643.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,52046.0,-814.0,18470.0,64543.0,40987.0,18410.0,21672.0,20018.0,35818.0,17711.0,13747.0,29977.0,3612.0,3512.0,3989.0,5118.0,1067.0,3646.0,2324.0,1796.0,3165.0,1331.0,2748.0,1809.0,2120.0,1859.0,1642.0,2138.0,
1564.37,44198.5,64543.0,4408.0,37938.0,39522.0,32891.0,58843.0,64543.0,40398.0,42019.0,24329.0,61063.5,60198.5,13858.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,52969.0,-814.0,18874.0,64543.0,41904.0,18714.0,22223.0,20704.0,36483.0,18255.0,14103.0,30446.0,3766.0,3561.0,4113.0,5263.0,1100.0,3725.0,2381.0,1783.0,3185.0,1312.0,2854.0,1788.0,2176.0,1864.0,1650.0,2184.0,
1565.92,41852.5,64543.0,4475.0,38840.0,40499.0,33987.0,59569.5,64543.0,41114.0,43047.0,23119.0,62044.5,60899.5,14114.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,53971.0,-814.0,19170.0,64543.0,43277.0,19126.0,22852.0,21193.0,36899.0,18662.0,14489.0,30957.0,3942.0,3721.0,4219.0,5452.0,1141.0,3824.0,2391.0,1841.0,3293.0,1370.0,2897.0,1804.0,2181.0,1938.0,1629.0,2214.0,
1567.47,39206.5,64543.0,4551.0,39594.0,41398.0,34628.0,60280.5,64543.0,41967.0,43933.0,21807.0,62626.5,61329.5,14257.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,54705.0,-814.0,19711.0,64543.0,44512.0,19508.0,23436.0,21478.0,37567.0,19095.0,14851.0,31662.0,4067.0,3784.0,4345.0,5684.0,1163.0,3900.0,2435.0,1809.0,3358.0,1359.0,2931.0,1857.0,2247.0,1909.0,1663.0,2254.0,
1569.02,36372.5,64543.0,4653.0,40144.0,41870.0,35325.0,60544.5,64543.0,42594.0,44656.0,20348.0,63184.5,61785.5,14507.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,55546.0,-814.0,20036.0,64543.0,45437.0,19937.0,23926.0,21768.0,38053.0,19380.0,15248.0,32018.0,4199.0,3926.0,4547.0,5788.0,1206.0,4021.0,2472.0,1888.0,3416.0,1382.0,3000.0,1848.0,2236.0,1954.0,1714.0,2241.0,
1570.57,33762.5,64543.0,4667.0,40680.0,42320.0,35498.0,61023.5,64543.0,42993.0,45026.0,18796.0,63746.5,62141.5,14508.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,56055.0,-814.0,20238.0,64543.0,46186.0,20207.0,24092.0,22108.0,38495.0,19625.0,15395.0,32427.0,4272.0,3914.0,4481.0,5945.0,1189.0,4033.0,2505.0,1921.0,3400.0,1430.0,3016.0,1868.0,2243.0,2006.0,1731.0,2256.0,
1572.12,31864.5,64543.0,4734.0,40904.0,42918.0,35914.0,61230.5,64543.0,43365.0,45603.0,17289.0,64148.5,62369.5,14549.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,56514.0,-814.0,20360.0,64543.0,46936.0,20318.0,24412.0,22182.0,38713.0,19713.0,15757.0,32532.0,4374.0,3947.0,4562.0,5950.0,1247.0,4149.0,2551.0,1924.0,3457.0,1435.0,3084.0,1875.0,2274.0,1994.0,1743.0,2270.0,
1573.66,31864.5,64543.0,4683.0,41090.0,43104.0,36142.0,61272.5,64543.0,43502.0,45663.0,15987.0,64180.5,62413.5,14565.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,56812.0,-814.0,20485.0,64543.0,47305.0,20321.0,24338.0,22178.0,38596.0,19794.0,15643.0,32615.0,4307.0,3922.0,4604.0,5957.0,1233.0,4067.0,2581.0,1942.0,3477.0,1407.0,3105.0,1920.0,2316.0,1990.0,1768.0,2397.0,
1575.21,31864.5,64543.0,4636.0,40763.0,43072.0,35701.0,61129.5,64543.0,43334.0,45719.0,15057.0,64007.5,62218.5,14616.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,56102.0,-814.0,20470.0,64543.0,47279.0,20293.0,24176.0,21983.0,38319.0,19648.0,15501.0,32465.0,4270.0,3893.0,4555.0,5831.0,1197.0,4008.0,2604.0,1912.0,3463.0,1442.0,3079.0,1939.0,2384.0,2038.0,1765.0,2334.0,
1576.76,31864.5,64543.0,4600.0,39993.0,42438.0,35160.0,60478.5,64543.0,42755.0,44890.0,15086.0,63459.5,61685.5,14378.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,55557.0,-814.0,20143.0,64543.0,46132.0,19920.0,23535.0,21521.0,37847.0,19157.0,15222.0,32291.0,4146.0,3826.0,4463.0,5716.0,1189.0,3981.0,2614.0,1927.0,3440.0,1450.0,3048.0,1929.0,2371.0,2070.0,1778.0,2349.0,
1578.31,31864.5,64543.0,4495.0,39082.0,41217.0,34096.0,59959.5,64543.0,41765.0,43805.0,15772.0,62514.5,60907.5,14158.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,54261.0,-814.0,19733.0,64543.0,44796.0,19323.0,22704.0,20921.0,36846.0,18647.0,14711.0,31476.0,3998.0,3739.0,4362.0,5514.0,1138.0,3907.0,2534.0,1916.0,3435.0,1418.0,3082.0,1962.0,2392.0,2048.0,1803.0,2423.0,
1579.86,32306.5,64543.0,4397.0,37884.0,39780.0,33056.0,58583.0,64543.0,40691.0,42484.0,16872.0,61338.5,60123.5,13830.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,52892.0,-814.0,19138.0,64543.0,43025.0,18783.0,21614.0,20212.0,35923.0,18020.0,14181.0,30609.0,3841.0,3674.0,4269.0,5408.0,1091.0,3735.0,2520.0,1928.0,3370.0,1397.0,3002.0,1958.0,2426.0,2079.0,1838.0,2378.0,
1581.4,34015.5,64543.0,4334.0,36903.0,38696.0,32238.0,57271.0,64543.0,39748.0,41376.0,18440.0,60383.5,59184.0,13648.0,64543.0,64543.0,64543.0,64543.0,64543.0,64543.0,51745.0,-814.0,18697.0,64543.0,41350.0,18260.0,20801.0,19708.0,35264.0,17558.0,13635.0,29754.0,3666.0,3580.0,4256.0,5214.0,1122.0,3763.0,2537.0,1916.0,3322.0,1413.0,2951.0,2002.0,2432.0,2081.0,1846.0,2433.0,
1582.95,36197.5,64543.0,4271.0,36067.0,37660.0,31134.0,55615.0,64543.0,39087.0,40222.0,19899.0,59812.5,57812.0,13513.0,64120.5,64543.0,64543.0,64543.0,64543.0,64543.0,50912.0,-814.0,18150.0,64543.0,39944.0,17950.0,20016.0,19255.0,34747.0,17140.0,13424.0,29013.0,3608.0,3529.0,4143.0,5082.0,1069.0,3663.0,2539.0,1913.0,3313.0,1373.0,2971.0,2043.0,2451.0,2111.0,1868.0,2419.0,
1584.5,38364.5,64543.0,4221.0,35361.0,36970.0,30757.0,54381.0,64543.0,38131.0,39588.0,21399.0,59170.5,56778.0,13235.0,63550.5,64543.0,64543.0,64543.0,64543.0,64543.0,50194.0,-814.0,17886.0,64543.0,38944.0,17626.0,19707.0,18898.0,34161.0,16747.0,13142.0,28707.0,3548.0,3570.0,4077.0,5041.0,1063.0,3609.0,2532.0,1926.0,3276.0,1398.0,2910.0,2025.0,2467.0,2067.0,1911.0,2472.0,
1586.04,40482.5,64543.0,4134.0,34928.0,36315.0,30147.0,53810.0,64543.0,37870.0,39214.0,22673.0,58144.0,56305.0,13110.0,63201.5,64543.0,64543.0,64543.0,64543.0,64543.0,49577.0,-814.0,17564.0,64543.0,38098.0,17373.0,19210.0,18673.0,34156.0,16524.0,12923.0,28338.0,3565.0,3532.0,4100.0,5019.0,1060.0,3610.0,2498.0,1902.0,3299.0,1359.0,2949.0,2067.0,2562.0,2152.0,1931.0,2475.0,
1587.59,42299.5,64543.0,4157.0,34821.0,36125.0,29892.0,53524.0,64543.0,37440.0,38741.0,23900.0,57747.0,56026.0,13113.0,62875.5,64543.0,64543.0,64543.0,64543.0,64543.0,49290.0,-814.0,17466.0,64543.0,37762.0,17274.0,19055.0,18579.0,33822.0,16328.0,12717.0,28341.0,3495.0,3499.0,4097.0,4935.0,1020.0,3602.0,2547.0,1903.0,3336.0,1393.0,2959.0,2091.0,2530.0,2107.0,1947.0,2510.0,
1589.13,43757.5,64543.0,4150.0,34614.0,36168.0,29887.0,53247.0,64543.0,37358.0,38613.0,24779.0,57598.0,55866.0,13077.0,62906.5,64543.0,64543.0,64543.0,64543.0,64543.0,49022.0,-814.0,17339.0,64543.0,37671.0,17202.0,19048.0,18492.0,33625.0,16420.0,12728.0,28186.0,3512.0,3531.0,4068.0,5013.0,1040.0,3587.0,2547.0,1923.0,3291.0,1386.0,3003.0,2107.0,2555.0,2169.0,1962.0,2501.0,
1590.68,44730.5,64543.0,4138.0,34667.0,36257.0,29956.0,53478.0,64543.0,37383.0,38820.0,25678.0,57796.0,56009.0,13164.0,63051.5,64543.0,64543.0,64543.0,64543.0,64543.0,49400.0,-814.0,17369.0,64543.0,37658.0,17468.0,19065.0,18481.0,33685.0,16464.0,12786.0,28310.0,3520.0,3537.0,4061.0,4992.0,1058.0,3631.0,2576.0,1903.0,3314.0,1410.0,2998.0,2083.0,2573.0,2132.0,1925.0,2539.0,
1592.22,45408.5,64543.0,4141.0,35136.0,36480.0,30467.0,54120.0,64543.0,37689.0,39051.0,26111.0,58458.0,56765.0,13232.0,63351.5,64543.0,64543.0,64543.0,64543.0,64543.0,49802.0,-814.0,17609.0,64543.0,37931.0,17567.0,19225.0,18628.0,33967.0,16584.0,12864.0,28423.0,3567.0,3593.0,4135.0,5123.0,1057.0,3631.0,2539.0,1937.0,3343.0,1415.0,2966.0,2118.0,2474.0,2191.0,1924.0,2548.0,
1593.77,45999.5,64543.0,4213.0,35469.0,37098.0,30728.0,54794.0,64543.0,38087.0,39608.0,26523.0,58930.5,57028.0,13309.0,63569.5,64543.0,64543.0,64543.0,64543.0,64543.0,50375.0,-814.0,17737.0,64543.0,38730.0,17720.0,19532.0,19008.0,34081.0,16764.0,12960.0,28562.0,3646.0,3670.0,4178.0,5166.0,1057.0,3745.0,2579.0,1943.0,3461.0,1419.0,2989.0,2117.0,2559.0,2192.0,1932.0,2590.0,
1595.31,46551.5,64543.0,4268.0,35750.0,37164.0,31278.0,55038.0,64543.0,38461.0,39920.0,26806.0,59314.5,57764.0,13339.0,63953.5,64543.0,64543.0,64543.0,64543.0,64543.0,50670.0,-814.0,17923.0,64543.0,39131.0,17805.0,19863.0,19013.0,34274.0,17006.0,13121.0,28797.0,3656.0,3663.0,4300.0,5159.0,1069.0,3712.0,2608.0,1958.0,3425.0,1420.0,3075.0,2145.0,2559.0,2170.0,1979.0,2607.0,
1596.86,47262.5,64543.0,4236.0,35871.0,37359.0,31135.0,55304.0,64543.0,38465.0,40158.0,27174.0,59415.5,57400.0,13392.0,63830.5,64543.0,64543.0,64543.0,64543.0,64543.0,50813.0,-814.0,18020.0,64543.0,39383.0,17668.0,19949.0,19064.0,34445.0,16914.0,13091.0,28793.0,3706.0,3685.0,4270.0,5272.0,1091.0,3715.0,2610.0,1937.0,3464.0,1445.0,2935.0,2140.0,2589.0,2227.0,1954.0,2594.0,
1598.4,47984.5,64543.0,4312.0,35592.0,37046.0,31004.0,54785.0,64543.0,38353.0,39840.0,27729.0,59117.5,57246.0,13299.0,63847.5,64543.0,64543.0,64543.0,64543.0,64543.0,50447.0,-814.0,17905.0,64543.0,39078.0,17624.0,19748.0,19079.0,34126.0,16824.0,13123.0,28572.0,3664.0,3675.0,4274.0,5193.0,1064.0,3791.0,2569.0,1961.0,3495.0,1402.0,2996.0,2134.0,2529.0,2236.0,1961.0,2598.0,
1599.94,48706.5,64543.0,4213.0,35271.0,36582.0,30622.0,54402.0,64543.0,38204.0,39546.0,28355.0,58676.0,56761.0,13284.0,63406.5,64543.0,64543.0,64543.0,64543.0,64543.0,50102.0,-814.0,17665.0,64543.0,38586.0,17522.0,19618.0,18955.0,33987.0,16667.0,12904.0,28440.0,3584.0,3664.0,4207.0,5074.0,1078.0,3733.0,2529.0,1968.0,3434.0,1385.0,3003.0,2117.0,2523.0,2236.0,1937.0,2620.0,
1601.49,49416.5,64543.0,4142.0,34890.0,36384.0,30393.0,53709.0,64543.0,37713.0,39127.0,28783.0,58025.0,56075.0,13157.0,63035.5,64543.0,64543.0,64543.0,64543.0,64543.0,49443.0,-814.0,17519.0,64543.0,38028.0,17239.0,19272.0,18702.0,33619.0,16490.0,12749.0,28084.0,3529.0,3559.0,4172.0,5046.0,1039.0,3680.0,2579.0,1945.0,3398.0,1400.0,2955.0,2137.0,2546.0,2254.0,1979.0,2567.0,
1603.03,50174.5,64543.0,4132.0,34646.0,36192.0,30241.0,53365.0,64543.0,37311.0,38873.0,29402.0,57630.0,55811.0,12957.0,62809.5,64543.0,64543.0,64543.0,64543.0,64543.0,49239.0,-814.0,17503.0,64543.0,37644.0,17238.0,18897.0,18496.0,33311.0,16181.0,12618.0,27948.0,3449.0,3527.0,4084.0,4958.0,1037.0,3559.0,2513.0,1906.0,3358.0,1400.0,2965.0,2136.0,2493.0,2168.0,1918.0,2549.0,
1604.57,50734.5,64543.0,4141.0,34467.0,36107.0,29962.0,53247.0,64543.0,37134.0,38758.0,30046.0,57199.0,55824.0,13032.0,62750.5,64543.0,64543.0,64543.0,64543.0,64543.0,49124.0,-814.0,17320.0,64543.0,37368.0,17192.0,18707.0,18323.0,33401.0,16129.0,12494.0,27847.0,3437.0,3493.0,4091.0,4927.0,1034.0,3595.0,2506.0,1937.0,3347.0,1380.0,2897.0,2054.0,2537.0,2214.0,1943.0,2578.0,
1606.12,51408.5,64543.0,4127.0,34384.0,35848.0,29849.0,52735.0,64543.0,36983.0,38443.0,30652.0,56921.0,55352.0,13046.0,62706.5,64543.0,64543.0,64543.0,64543.0,64543.0,48951.0,-814.0,17450.0,64543.0,37177.0,17184.0,18572.0,18223.0,33060.0,16058.0,12432.0,27584.0,3374.0,3467.0,4109.0,4939.0,1011.0,3585.0,2511.0,1867.0,3323.0,1355.0,2873.0,2071.0,2530.0,2176.0,1909.0,2584.0,
1607.66,52072.5,64543.0,4101.0,34207.0,35606.0,29855.0,52670.0,64543.0,36909.0,38318.0,31323.0,56965.0,55260.0,13096.0,62432.5,64543.0,64543.0,64543.0,64543.0,64543.0,48962.0,-814.0,17150.0,64543.0,37216.0,16963.0,18480.0,18159.0,32906.0,15964.0,12432.0,27446.0,3353.0,3469.0,4027.0,4851.0,1013.0,3548.0,2456.0,1881.0,3261.0,1326.0,2862.0,2095.0,2524.0,2163.0,1901.0,2524.0,
1609.2,52752.5,64543.0,4155.0,34175.0,35558.0,29518.0,52400.0,64543.0,36682.0,38294.0,31864.5,56784.0,55070.0,13058.0,62327.5,64543.0,64543.0,64543.0,64543.0,64543.0,48824.0,-814.0,17169.0,64543.0,36731.0,16889.0,18327.0,18008.0,32694.0,15888.0,12255.0,27454.0,3367.0,3481.0,3971.0,4808.0,994.0,3506.0,2468.0,1887.0,3285.0,1322.0,2857.0,2071.0,2457.0,2188.0,1925.0,2525.0,
1610.74,53325.5,64543.0,4104.0,33878.0,35166.0,29424.0,52052.0,64543.0,36631.0,37999.0,31864.5,56017.0,54691.0,12942.0,62213.5,64543.0,64543.0,64543.0,64543.0,64543.0,48310.0,-814.0,16867.0,64543.0,36436.0,16871.0,18057.0,17830.0,32673.0,15790.0,12274.0,27108.0,3289.0,3370.0,3937.0,4773.0,1016.0,3470.0,2428.0,1873.0,3207.0,1374.0,2786.0,2015.0,2415.0,2179.0,1900.0,2444.0,
1612.28,54099.5,64543.0,4086.0,33670.0,35044.0,28891.0,51695.0,64543.0,36419.0,37701.0,31864.5,55616.0,54443.0,12912.0,62062.5,64543.0,64543.0,64543.0,64543.0,64543.0,48181.0,-814.0,16841.0,64543.0,36340.0,16728.0,17976.0,17746.0,32416.0,15560.0,12082.0,27117.0,3255.0,3319.0,3858.0,4745.0,978.0,3487.0,2392.0,1847.0,3184.0,1314.0,2803.0,2054.0,2412.0,2117.0,1869.0,2458.0,
1613.83,54803.5,64543.0,4061.0,33387.0,34660.0,28893.0,51242.0,64543.0,36410.0,37495.0,31864.5,55197.0,54485.0,12883.0,61798.5,64543.0,64543.0,64543.0,64543.0,64543.0,48209.0,-814.0,16706.0,64543.0,35819.0,16670.0,17851.0,17660.0,32206.0,15546.0,12063.0,26932.0,3204.0,3288.0,3804.0,4652.0,1006.0,3450.0,2327.0,1818.0,3139.0,1303.0,2784.0,2011.0,2353.0,2067.0,1825.0,2455.0,
1615.37,55551.5,64543.0,4058.0,33230.0,34587.0,28732.0,51033.0,64543.0,36075.0,37511.0,31864.5,55181.0,53984.0,12786.0,61773.5,64543.0,64543.0,64543.0,64543.0,64543.0,47870.0,-814.0,16663.0,64543.0,35676.0,16520.0,17722.0,17457.0,32108.0,15406.0,12032.0,26647.0,3224.0,3200.0,3803.0,4550.0,993.0,3388.0,2292.0,1806.0,3138.0,1314.0,2752.0,1957.0,2392.0,2108.0,1850.0,2395.0,
1616.91,56050.5,64543.0,4025.0,33213.0,34515.0,28491.0,50501.0,64543.0,35918.0,37067.0,31864.5,54839.0,53754.0,12793.0,61494.5,64543.0,64543.0,64543.0,64543.0,64543.0,47644.0,-814.0,16592.0,64543.0,35221.0,16520.0,17544.0,17390.0,31907.0,15339.0,11869.0,26715.0,3155.0,3174.0,3712.0,4509.0,928.0,3335.0,2276.0,1718.0,3046.0,1302.0,2670.0,1968.0,2274.0,2053.0,1763.0,2392.0,
1618.45,56669.5,64543.0,3999.0,33153.0,34442.0,28326.0,50420.0,64543.0,35875.0,37058.0,31864.5,54628.0,53736.0,12816.0,61376.5,64543.0,64543.0,64543.0,64543.0,64543.0,47664.0,-814.0,16483.0,64543.0,34926.0,16327.0,17475.0,17351.0,31882.0,15168.0,11750.0,26574.0,3093.0,3162.0,3682.0,4472.0,942.0,3358.0,2307.0,1696.0,3044.0,1299.0,2699.0,1889.0,2262.0,1975.0,1761.0,2285.0,
1619.98,57168.5,64543.0,4070.0,33077.0,34276.0,28339.0,50299.0,64543.0,35712.0,36944.0,31864.5,54509.0,53626.0,12757.0,61359.5,64543.0,64543.0,64543.0,64543.0,64543.0,47290.0,-814.0,16388.0,64543.0,34838.0,16228.0,17437.0,17113.0,31719.0,15313.0,11759.0,26517.0,3045.0,3102.0,3596.0,4325.0,931.0,3313.0,2217.0,1678.0,2933.0,1235.0,2665.0,1887.0,2218.0,1949.0,1717.0,2231.0,
1621.53,57680.5,64543.0,4032.0,33035.0,34264.0,28282.0,50314.0,64543.0,35675.0,36823.0,31864.5,54584.0,53458.0,12736.0,61310.5,64543.0,64543.0,64543.0,64543.0,64543.0,47346.0,-814.0,16417.0,64543.0,34828.0,16246.0,17309.0,17204.0,31564.0,15296.0,11724.0,26485.0,3030.0,3019.0,3545.0,4299.0,931.0,3256.0,2171.0,1680.0,2968.0,1209.0,2594.0,1843.0,2140.0,1945.0,1711.0,2239.0,
1623.06,57935.5,64543.0,4042.0,32915.0,34373.0,28290.0,50403.0,64543.0,35817.0,36998.0,31864.5,54534.0,53403.0,12748.0,61373.5,64543.0,64543.0,64543.0,64543.0,64543.0,47459.0,-814.0,16353.0,64543.0,34697.0,16217.0,17207.0,17163.0,31549.0,15216.0,11724.0,26457.0,3013.0,3007.0,3501.0,4208.0,947.0,3218.0,2107.0,1586.0,2875.0,1209.0,2566.0,1769.0,2131.0,1868.0,1631.0,2170.0,
1624.6,58349.5,64543.0,4048.0,33127.0,34411.0,28435.0,50509.0,64543.0,35712.0,37000.0,31864.5,54583.0,53657.0,12693.0,61303.5,64543.0,64543.0,64543.0,64543.0,64543.0,47394.0,-814.0,16367.0,64543.0,34856.0,16318.0,17266.0,17095.0,31417.0,15210.0,11745.0,26432.0,2931.0,2893.0,3391.0,4127.0,919.0,3157.0,2063.0,1598.0,2811.0,1174.0,2481.0,1771.0,2097.0,1840.0,1621.0,2101.0,
1626.14,58661.5,64543.0,4079.0,33260.0,34415.0,28530.0,50598.0,64543.0,35894.0,37253.0,31864.5,54716.0,53877.0,12738.0,61514.5,64543.0,64543.0,64543.0,64543.0,64543.0,47319.0,-814.0,16366.0,64543.0,34796.0,16273.0,17257.0,17222.0,31571.0,15082.0,11720.0,26330.0,2848.0,2902.0,3385.0,4062.0,872.0,3100.0,2021.0,1541.0,2799.0,1152.0,2469.0,1721.0,1997.0,1790.0,1550.0,2015.0,
